movieId,rating,count,imdbId,tmdbId
59065,2.803,94,488988,8319.0
59074,3.5,3,70794,92299.0
59103,3.283,1094,865556,1729.0
59105,3.028,88,963208,12179.0
59107,3.16,119,815178,13079.0
59114,3.136,11,69134,28131.0
59116,2.405,21,437954,14324.0
59118,3.459,707,1045670,10503.0
59126,3.587,1356,815241,13007.0
59129,2.803,99,892899,9017.0
59131,1.839,28,845955,25119.0
59136,3.1,5,892425,53196.0
59138,3.176,17,470732,38163.0
59141,3.551,569,845046,13258.0
59143,3.262,363,1111833,14236.0
59154,3.025,20,32258,13784.0
59157,2.938,16,27800,27918.0
59159,2.559,34,23249,28435.0
59173,3.032,47,73240,31604.0
59178,3.028,18,28345,38661.0
59180,3.0,20,32007,40044.0
59182,3.3,15,34266,40214.0
59184,3.026,19,35419,40045.0
59188,3.434,83,45296,1810.0
59216,3.263,19,419449,47120.0
59220,3.507,276,425326,7861.0
59256,3.074,283,800240,13018.0
59258,3.058,1013,871426,8780.0
59260,3.442,60,494271,10886.0
59273,3.101,74,412637,13650.0
59290,2.458,36,417871,29291.0
59295,2.167,147,1091617,13359.0
59302,3.9,10,477916,26232.0
59306,2.083,248,926129,8617.0
59313,3.435,23,436889,6967.0
59315,3.834,25671,371746,1726.0
59327,2.667,3,193763,22194.0
59333,3.107,875,866439,10761.0
59336,3.443,376,1012804,12400.0
59339,3.327,107,475984,16135.0
59362,2.924,72,497323,14000.0
59366,4.286,7,281680,43664.0
59369,3.748,11352,936501,8681.0
59376,2.593,27,977214,16450.0
59382,3.085,71,826711,12198.0
59387,3.92,2552,460791,14784.0
59399,3.066,61,454084,13162.0
59404,3.162,185,790623,13243.0
59418,3.659,287,802948,13008.0
59421,3.011,1577,1033643,9029.0
59426,3.375,4,1080695,15957.0
59435,3.22,41,795439,17106.0
59440,3.529,153,482463,12586.0
59447,3.222,9,106911,41648.0
59463,3.286,7,46031,3014.0
59465,3.833,3,31976,43822.0
59478,2.938,8,844462,87541.0
59485,3.549,41,478090,16042.0
59501,3.217,3361,499448,2454.0
59519,3.649,138,827517,12197.0
59527,3.519,26,42046,32684.0
59547,3.889,54,473389,25527.0
59549,3.661,190,942384,17483.0
59590,3.76,192,1047007,21182.0
59594,2.855,282,884224,13191.0
59602,3.281,32,808486,38834.0
59604,3.297,259,830558,15356.0
59607,3.515,102,1112115,15281.0
59615,2.899,8034,367882,217.0
59621,3.28,50,762104,13534.0
59625,3.133,15,469099,50700.0
59641,3.35,10,52106,85514.0
59655,2.972,18,940620,22498.0
59665,3.368,19,52724,37481.0
59667,4.0,5,435706,12808.0
59669,2.833,15,479916,82437.0
59680,3.312,24,23303,43145.0
59684,3.786,117,841119,44260.0
59705,3.409,22,487273,38282.0
59709,3.11,286,488604,12245.0
59715,2.64,204,482599,10885.0
59721,3.186,97,427998,15378.0
59725,2.777,1928,1000774,4564.0
59727,3.141,906,482606,10665.0
59729,2.848,89,379976,10822.0
59731,3.695,440,1151309,13636.0
59738,2.803,229,490076,9022.0
59753,4.0,50,768120,31512.0
59784,3.606,11259,441773,9502.0
59795,2.919,31,939681,16117.0
59799,3.75,4,233809,130639.0
59801,3.75,16,92963,51929.0
59805,3.227,11,64256,74349.0
59810,3.663,329,1000771,14050.0
59814,3.397,78,812243,14019.0
59832,3.632,76,43132,17221.0
59834,2.763,57,63970,37308.0
59836,2.938,8,47889,29377.0
59838,3.185,27,66907,26119.0
59840,2.708,12,66970,42358.0
59842,2.824,17,52792,50231.0
59844,3.727,11,62639,4857.0
59846,3.23,37,20030,79761.0
59850,3.286,14,75263,37626.0
59852,3.111,9,63775,48564.0
59854,3.115,13,51198,46189.0
59858,3.5,6,27042,72609.0
59861,2.833,3,26008,117044.0
59865,2.625,4,24453,114348.0
59867,2.917,6,53017,95402.0
59888,3.5,4,84807,72445.0
59893,3.318,22,71483,20017.0
59895,3.875,12,91406,45996.0
59900,2.572,2566,960144,10661.0
59905,3.222,9,84465,60261.0
59908,2.775,171,803057,13172.0
59910,3.161,62,829098,45791.0
59912,3.473,55,846040,9789.0
59915,3.081,124,758786,13848.0
59922,2.1,5,312886,51484.0
59938,3.017,30,76804,22090.0
59942,2.762,21,54038,2982.0
59945,3.419,37,11439,42657.0
59947,3.0,18,89847,45408.0
59954,3.5,5,12752,82731.0
59960,3.267,30,53434,37412.0
59974,3.786,7,55981,66180.0
59976,3.836,61,55320,31742.0
59985,3.447,375,460745,12912.0
59988,3.464,14,464907,13170.0
59995,3.76,595,1078188,14748.0
60007,3.366,146,116118,15691.0
60020,3.303,119,913968,14392.0
60030,3.129,35,491162,18467.0
60032,2.576,46,415856,14882.0
60037,2.419,2024,949731,8645.0
60040,3.162,5578,800080,1724.0
60044,3.0,67,923600,5759.0
60046,3.534,73,889588,13405.0
60059,3.5,11,400761,49258.0
60069,4.005,27374,910970,10681.0
60072,3.221,5224,493464,8909.0
60074,3.139,7570,448157,8960.0
60086,3.308,13,433350,15728.0
60096,3.684,38,304808,23676.0
60103,3.442,52,44357,1938.0
60106,2.292,12,71634,75141.0
60110,3.091,22,70814,42473.0
60124,3.167,12,811128,13993.0
60126,3.145,3360,425061,11665.0
60128,3.238,170,913445,13019.0
60133,3.053,47,940585,21074.0
60135,3.487,38,479547,26354.0
60137,3.762,65,997088,22905.0
60141,3.174,230,964587,10748.0
60145,3.367,15,11565,27509.0
60147,3.562,40,889652,14949.0
60150,3.353,17,27515,78998.0
60179,2.5,31,67055,28681.0
60183,3.125,8,929235,41850.0
60189,2.673,26,99053,85559.0
60193,2.808,13,384832,51890.0
60198,3.6,50,70628,45698.0
60201,3.815,124,63555,26302.0
60223,3.722,9,19563,27506.0
60225,3.389,9,18471,111305.0
60227,3.346,13,16473,27505.0
60229,2.929,7,21505,27504.0
60231,3.0,5,18097,64852.0
60234,3.0,2,14463,130050.0
60237,2.583,6,85289,78321.0
60240,2.0,3,71721,77765.0
60243,3.0,14,69103,45512.0
60256,3.719,16,53765,43031.0
60259,3.157,89,447854,13205.0
60284,3.062,8,1204298,30106.0
60286,2.65,30,889134,13065.0
60289,3.329,108,846308,8359.0
60291,3.815,399,479468,13003.0
60293,3.512,491,1082886,13990.0
60295,3.773,99,1114277,15272.0
60303,3.279,68,492784,10842.0
60309,3.95,10,37508,72163.0
60311,3.4,45,34522,29882.0
60314,3.233,15,57940,40630.0
60316,3.154,13,61787,31658.0
60322,3.074,47,888693,14349.0
60333,3.845,563,1093824,12172.0
60336,3.59,67,91497,64131.0
60338,2.792,65,487928,15125.0
60341,3.651,109,896866,8847.0
60343,3.321,14,29751,43869.0
60353,3.056,36,17048,94525.0
60356,3.25,6,212573,125550.0
60363,2.157,220,960890,13009.0
60376,3.433,15,911010,33588.0
60382,3.569,189,1157705,16800.0
60384,3.625,44,405496,56224.0
60389,3.342,57,870211,14111.0
60391,2.848,23,1034427,17479.0
60393,3.656,16,463381,32604.0
60397,3.081,2797,795421,11631.0
60405,3.083,54,909388,20158.0
60408,3.629,414,1064932,8265.0
60411,3.568,37,60560,42718.0
60418,3.235,100,816545,15654.0
60421,3.0,11,847897,14634.0
60436,3.184,19,829193,14414.0
60450,3.477,22,806679,428.0
60461,3.429,42,997188,20548.0
60463,2.083,54,985025,14145.0
60469,3.867,30,386038,9010.0
60471,3.116,159,479528,13022.0
60475,3.808,13,451966,68259.0
60479,2.564,39,822858,9783.0
60482,3.246,122,787523,10190.0
60484,3.25,22,39090,43487.0
60487,3.719,882,60550,13353.0
60490,3.75,2,1210351,16019.0
60494,3.25,6,42274,46531.0
60503,3.478,138,879843,13614.0
60508,2.875,12,170351,4966.0
60514,2.831,1379,373051,88751.0
60516,2.471,416,765476,11260.0
60522,2.893,136,1050160,13964.0
60524,2.986,36,470679,13692.0
60526,3.086,58,472071,13910.0
60530,3.45,121,869977,10818.0
60538,2.436,118,492486,14456.0
60544,3.357,14,424971,15840.0
60546,3.554,28,245027,15830.0
60551,3.608,60,901475,25647.0
60566,3.654,91,1024942,14898.0
60568,2.974,19,478394,12416.0
60579,3.197,71,453383,572.0
60585,3.32,25,74312,36226.0
60590,3.0,20,765141,60531.0
60599,2.965,43,462295,13021.0
60609,3.588,354,758742,16007.0
60616,3.0,3,55124,158800.0
60618,2.658,19,444672,18035.0
60625,3.605,38,51047,43253.0
60641,3.586,29,422783,14820.0
60647,3.335,553,800241,6687.0
60649,2.17,165,482603,11802.0
60654,3.184,49,437526,2002.0
60666,2.925,20,913958,78527.0
60684,3.708,11981,409459,13183.0
60688,2.731,26,1043838,13255.0
60702,2.45,30,865957,14154.0
60707,2.583,24,844768,32666.0
60728,3.25,8,1045889,80523.0
60735,3.522,139,952682,12247.0
60737,3.122,37,472205,22100.0
60743,3.818,11,1086340,19244.0
60745,3.522,45,54687,32008.0
60753,3.689,724,1117385,13012.0
60756,3.451,4100,838283,12133.0
60758,3.401,177,412536,12568.0
60760,2.921,1083,443701,8836.0
60763,3.365,137,486259,13259.0
60766,3.821,1930,1155592,14048.0
60768,2.885,13,1157620,12270.0
60803,3.171,79,63230,18846.0
60825,2.559,34,473514,17245.0
60827,3.188,16,949489,30112.0
60832,2.882,249,964539,12192.0
60857,3.223,92,801526,16725.0
60880,3.929,7,87545,117129.0
60885,3.289,38,1039652,15865.0
60887,3.688,8,841084,4140.0
60894,3.196,102,819714,14061.0
60896,3.4,5,19935,85685.0
60930,2.938,8,820162,167928.0
60937,2.646,1574,859163,1735.0
60939,2.89,228,1027862,10187.0
60941,2.975,443,805570,10185.0
60943,3.656,484,978759,10183.0
60946,3.159,22,493450,31082.0
60948,3.381,240,914797,13996.0
60950,3.605,3482,497465,5038.0
60990,3.864,44,55052,28273.0
60992,3.762,105,428870,15859.0
61004,3.077,13,103303,31922.0
61009,3.5,54,769508,14654.0
61011,2.569,36,783608,13251.0
61013,3.875,36,177507,1661.0
61018,3.589,45,247613,41245.0
61024,3.453,5708,910936,10189.0
61026,3.623,478,425637,12289.0
61031,3.25,8,76933,45579.0
61035,2.847,36,804552,15069.0
61037,3.487,77,841925,2012.0
61041,3.05,10,828158,18056.0
61071,3.141,428,1018785,10188.0
61073,2.623,118,411475,13300.0
61075,3.459,303,974554,11671.0
61083,2.167,3,382053,63474.0
61100,3.712,52,859765,155796.0
61110,3.188,16,414426,15662.0
61116,3.2,25,69792,22029.0
61123,2.509,690,810900,13649.0
61132,3.38,7225,942385,7446.0
61136,2.837,49,962711,14878.0
61160,2.992,1559,1185834,12180.0
61167,3.303,180,1029120,13107.0
61206,3.345,29,809425,29568.0
61210,2.512,209,490181,13256.0
61215,3.289,45,883995,13436.0
61236,3.888,1570,1185616,8885.0
61240,3.957,5360,1139797,13310.0
61246,3.133,313,1104733,12621.0
61248,3.096,1835,452608,10483.0
61250,2.83,935,852713,12620.0
61253,3.312,24,1091751,13579.0
61255,2.943,366,1031969,10186.0
61257,3.678,107,963807,15320.0
61262,3.072,729,790686,13515.0
61264,3.172,32,901485,5592.0
61267,1.931,72,486321,13956.0
61269,3.34,25,889671,60230.0
61279,3.475,20,42692,43389.0
61285,3.184,19,218505,31018.0
61289,3.056,243,906665,13637.0
61301,2.625,16,765430,18116.0
61312,3.061,49,425308,15661.0
61317,2.696,23,445965,14566.0
61319,3.336,55,1172206,14298.0
61323,3.543,7810,887883,4944.0
61348,1.206,557,1213644,13805.0
61350,2.886,1089,364970,9381.0
61352,3.505,713,988047,13291.0
61354,2.329,105,844671,13991.0
61357,3.347,59,1149405,22319.0
61361,2.782,170,430770,13972.0
61373,3.361,61,98672,16182.0
61396,3.531,16,54292,43040.0
61398,2.25,46,804507,15206.0
61401,2.349,674,831887,8285.0
61406,3.906,356,472027,118309.0
61414,3.077,13,34297,18539.0
61434,3.357,14,64754,21335.0
61449,3.398,108,1068641,12165.0
61451,3.6,15,37263,85574.0
61465,2.564,573,814022,13184.0
61467,2.923,13,790657,12818.0
61470,3.204,27,77270,27521.0
61473,3.182,33,490234,13726.0
61475,3.833,6,1020936,102305.0
61493,3.481,81,992911,35854.0
61553,2.5,8,492881,14075.0
61560,3.5,2,100768,493059.0
61567,2.181,36,1087458,22554.0
61569,3.0,1,791178,18596.0
61586,3.395,19,472156,26431.0
61628,3.562,8,401808,38019.0
61634,2.417,12,38097,43177.0
61638,1.7,5,1282045,39368.0
61646,3.598,112,452971,3865.0
61678,3.25,140,492619,13484.0
61692,2.809,81,457275,14458.0
61695,3.25,4,815457,25795.0
61697,2.926,583,1034331,13389.0
61705,2.907,445,947802,13279.0
61707,3.531,16,859760,38140.0
61724,3.7,110,92149,3.0
61729,3.391,1224,995039,12797.0
61742,3.377,57,454976,8908.0
61768,3.192,13,388727,15822.0
61816,3.364,70,459102,4998.0
61818,1.959,73,353324,16456.0
61862,3.018,28,474642,3041.0
61868,3.5,1,482528,71139.0
61913,3.958,12,60073,41264.0
61931,2.538,40,69124,24777.0
61934,2.663,40,71521,20802.0
61937,3.735,81,45848,47721.0
61941,3.385,74,870122,14232.0
61948,2.887,102,899128,14098.0
61950,3.023,44,870204,14643.0
61967,3.786,110,56444,50759.0
61986,3.386,515,800308,12690.0
61991,3.0,120,1046997,12412.0
61994,3.614,22,351459,37050.0
62000,3.466,59,53987,38311.0
62010,3.218,39,920461,54669.0
62014,2.955,11,481254,73169.0
62049,3.713,482,48918,1984.0
62054,3.603,34,72231,38361.0
62081,3.255,2039,1059786,13027.0
62113,3.185,695,455538,13092.0
62115,3.657,108,425458,25126.0
62137,2.974,214,956038,14326.0
62153,3.288,26,51879,50011.0
62155,3.374,1799,981227,12182.0
62157,3.619,21,782867,14928.0
62198,3.731,39,68924,38616.0
62203,3.566,690,1029234,9539.0
62206,3.333,6,127310,81296.0
62208,3.6,20,47682,46492.0
62213,2.2,5,376873,131805.0
62235,3.453,150,972883,13200.0
62237,3.375,4,1224448,38601.0
62245,3.612,58,51792,822.0
62250,3.553,538,929425,8882.0
62254,3.6,15,89746,42095.0
62265,2.973,283,809504,13401.0
62277,2.938,16,460485,20015.0
62293,3.534,829,864761,12783.0
62299,1.649,37,913951,12683.0
62304,3.324,17,307596,3097.0
62334,2.833,9,108597,41666.0
62344,3.315,744,1084950,14976.0
62374,3.58,2062,758774,12113.0
62376,3.423,1274,970411,13600.0
62378,3.09,50,841027,10078.0
62383,3.182,66,6333,30266.0
62385,2.978,23,64860,11874.0
62390,2.905,21,481580,19566.0
62394,2.557,1220,467197,13051.0
62420,3.65,10,911024,39816.0
62434,3.218,3296,1007028,10358.0
62437,3.116,652,1175491,10523.0
62439,3.116,395,1046163,13596.0
62467,3.9,5,68569,56942.0
62474,3.036,14,66745,71206.0
62511,3.805,1706,383028,4960.0
62514,3.773,11,41257,120481.0
62526,3.271,59,72912,32620.0
62553,3.613,351,416212,12837.0
62577,3.317,180,1054588,14914.0
62586,2.349,73,1190617,13948.0
62644,3.812,1124,1063669,7735.0
62660,3.031,16,808230,14791.0
62662,3.516,32,90182,76406.0
62669,3.321,14,134771,101929.0
62718,3.251,221,963743,12689.0
62721,3.192,13,312409,15935.0
62726,3.202,42,1142798,15450.0
62729,2.686,43,885415,25741.0
62733,3.051,643,1082868,13812.0
62761,3.75,4,88222,108634.0
62764,2.978,69,72709,27361.0
62781,4.0,2,102488,225614.0
62788,2.227,97,1031254,13489.0
62792,3.224,399,482572,13150.0
62796,2.8,40,426462,13414.0
62799,3.527,207,469903,14325.0
62801,3.874,127,68817,41474.0
62803,3.719,112,143348,41477.0
62834,3.017,146,280453,16068.0
62836,3.211,128,871427,15289.0
62847,3.5,14,1152282,56295.0
62849,3.679,2794,1032755,13809.0
62851,3.25,8,407337,34100.0
62912,2.511,611,962726,11887.0
62916,2.545,11,38250,41073.0
62920,3.375,4,43663,83683.0
62925,3.0,29,31020,59403.0
62953,2.917,6,306011,69299.0
62972,3.432,22,409572,17800.0
62974,3.263,38,29844,30977.0
62999,3.208,2328,479952,10527.0
63001,3.135,63,1101026,13506.0
63007,1.0,2,11909,53772.0
63033,3.309,769,861689,8338.0
63062,3.681,2717,824747,3580.0
63072,3.625,3475,898367,20766.0
63082,3.833,19073,1010048,12405.0
63113,3.32,7035,830515,10764.0
63119,3.033,30,1042499,18548.0
63121,3.324,17,52270,4701.0
63131,3.535,3573,430922,15373.0
63134,3.0,3,16939,120828.0
63141,2.0,1,38033,173634.0
63179,3.592,131,976060,8938.0
63181,3.133,120,1183732,16061.0
63187,2.4,5,55059,73059.0
63189,3.245,159,1124394,16166.0
63194,3.596,52,456340,2588.0
63222,3.416,406,1130988,13672.0
63226,3.682,11,43801,47184.0
63229,4.25,2,977611,158959.0
63237,2.705,39,99733,44283.0
63239,3.22,166,128996,42884.0
63271,2.25,2,43591,215471.0
63273,2.167,33,850669,13516.0
63276,3.537,82,1016290,14943.0
63278,3.286,7,933033,19147.0
63280,2.5,5,17567,96395.0
63283,3.5,11,27214,52561.0
63310,3.273,22,59896,42664.0
63312,3.191,76,772181,4627.0
63327,2.875,8,803080,43052.0
63329,3.247,77,772176,21501.0
63332,3.2,20,1064953,16882.0
63339,3.2,5,293654,127257.0
63391,3.75,20,64387,49355.0
63393,2.642,285,1055366,13655.0
63433,3.766,458,387736,13905.0
63436,2.722,1299,1132626,11917.0
63446,3.391,92,993789,8892.0
63458,2.153,62,101628,12525.0
63468,2.917,6,152176,82519.0
63479,3.17,902,1135985,13523.0
63481,2.974,57,1111948,14655.0
63483,2.765,17,887971,15749.0
63515,3.696,253,851577,22358.0
63540,1.862,257,1014775,14405.0
63544,3.722,18,847050,43985.0
63617,2.719,16,363240,14089.0
63629,3.3,15,54866,84050.0
63645,3.732,28,499101,9999.0
63662,3.833,3,202682,58570.0
63676,3.77,124,61065,29452.0
63688,3.333,3,17918,125749.0
63692,3.75,4,15758,111759.0
63698,3.455,112,1233381,8905.0
63758,2.833,6,59015,3520.0
63760,3.853,17,43332,43372.0
63768,3.529,17,59320,88435.0
63772,3.25,6,43363,77650.0
63781,3.538,13,113676,17704.0
63788,3.103,34,89026,36571.0
63793,3.357,28,43117,37327.0
63806,2.188,8,372803,28684.0
63808,3.65,443,1068646,8841.0
63810,3.375,4,43129,54615.0
63826,3.268,306,1031280,13220.0
63828,3.169,65,1016164,16509.0
63836,2.919,31,118840,34867.0
63840,3.5,3,195001,10565.0
63853,3.175,1273,455824,6972.0
63859,3.322,3459,397892,13053.0
63862,2.5,9,36307,32862.0
63876,3.74,3893,1013753,10139.0
63989,3.289,45,27521,29320.0
63992,2.391,6115,1099212,8966.0
64010,2.959,111,1172571,16342.0
64030,3.151,1759,1129442,13387.0
64032,2.839,623,369436,12193.0
64034,3.814,2817,914798,14574.0
64037,3.037,150,409345,10900.0
64099,2.8,10,289320,56256.0
64114,3.465,201,1129423,14438.0
64116,2.922,339,465502,14248.0
64153,2.231,13,837791,20919.0
64167,2.973,110,233044,12224.0
64197,3.775,805,986233,10360.0
64229,3.482,169,1042877,14299.0
64231,2.751,408,450314,13056.0
64234,2.587,63,101988,15026.0
64241,3.878,45,57935,35790.0
64243,3.346,13,53746,38831.0
64245,3.263,19,8874,45838.0
64249,2.948,499,897387,13394.0
64273,3.37,46,52556,2574.0
64275,3.6,10,22694,72495.0
64278,3.843,204,828154,34283.0
64280,3.333,12,65853,114390.0
64283,3.625,12,40980,85844.0
64285,3.68,749,1118511,14447.0
64288,3.4,5,1032746,17157.0
64321,3.533,46,441762,1964.0
64325,2.35,10,39581,44626.0
64327,3.0,1,67109,65502.0
64338,3.65,30,107065,17912.0
64365,3.0,4,41622,43962.0
64368,2.375,28,87805,28148.0
64385,3.625,8,1068634,93260.0
64408,3.6,10,46384,109539.0
64410,3.125,4,30150,116973.0
64418,4.194,18,878134,74485.0
64424,1.667,6,145605,174122.0
64427,3.5,6,298072,200311.0
64497,2.786,2080,970416,10200.0
64499,3.513,456,892255,8881.0
64501,3.424,296,374569,8880.0
64511,3.737,57,1135968,18117.0
64517,3.0,4,30254,109711.0
64519,3.426,34,39208,18926.0
64522,3.733,15,49601,86782.0
64524,2.905,37,1151915,25852.0
64548,1.812,8,36715,39407.0
64550,2.444,9,44078,39409.0
64552,2.3,5,1285130,37584.0
64575,3.731,2289,918927,14359.0
64614,3.909,13428,1205489,13223.0
64620,3.768,2780,870111,11499.0
64622,3.769,2439,976051,8055.0
64645,2.556,9,65225,3054.0
64650,3.541,85,1182937,14072.0
64652,2.222,18,361500,20542.0
64658,3.389,9,990361,12449.0
64660,3.52,25,476681,5816.0
64695,3.857,143,1121794,13980.0
64701,3.769,324,1068649,8276.0
64704,2.875,4,143323,61751.0
64716,3.709,4119,814314,11321.0
64750,2.929,35,95871,41966.0
64754,2.667,3,450363,89453.0
64784,2.875,4,22628,120862.0
64839,3.799,6566,1125849,12163.0
64845,3.068,22,955298,14772.0
64895,2.75,8,24262,27991.0
64897,3.3,5,18179,87894.0
64918,2.75,8,304547,47499.0
64921,2.95,10,34465,60488.0
64923,3.071,7,16655,111302.0
64930,3.742,64,36172,80616.0
64942,3.4,20,949564,2694.0
64944,3.0,1,52794,39558.0
64957,3.595,10634,421715,4922.0
64969,3.371,5794,1068680,10201.0
64976,2.333,12,107107,75686.0
64979,3.5,2,1241326,297983.0
64983,3.448,2325,985699,2253.0
64986,3.074,47,1029134,14422.0
64990,3.65,10,1003116,40873.0
64993,3.84,888,983213,38142.0
64997,3.071,456,449040,34812.0
65001,3.286,21,902270,15033.0
65011,3.25,10,326449,51817.0
65025,1.75,4,43476,84397.0
65027,2.714,7,23935,59158.0
65033,3.0,6,1028539,105371.0
65037,3.493,212,953318,6936.0
65051,2.708,12,783601,13406.0
65063,3.0,9,1110272,14357.0
65078,4.5,1,80945,185156.0
65088,3.061,1213,960731,10202.0
65091,3.5,31,25464,28564.0
65111,3.208,12,320668,23604.0
65126,3.307,628,1024715,13973.0
65130,3.51,1698,959337,4148.0
65133,3.741,353,212579,194113.0
65142,3.541,196,926762,17845.0
65155,2.573,55,976247,13827.0
65181,3.0,62,483756,15676.0
65188,4.079,974,1152758,15584.0
65193,3.166,311,1024255,13971.0
65204,3.056,9,22753,89573.0
65216,3.585,1339,1034303,13813.0
65225,3.434,341,1332128,13180.0
65227,3.136,11,13075,42366.0
65230,3.282,2153,822832,14306.0
65235,3.6,35,864770,8049.0
65238,3.3,10,38462,20028.0
65243,2.857,21,1180333,141971.0
65259,3.568,59,1232826,8927.0
65261,3.852,3348,876563,12429.0
65263,2.667,6,11293,53519.0
65267,3.0,3,12512,53518.0
65277,2.5,1,64379,70191.0
65288,3.719,16,59565,51808.0
65290,3.308,13,762133,18151.0
65293,2.769,13,28219,28256.0
65300,2.833,39,816539,16205.0
65304,3.15,10,847487,15331.0
65310,3.0,93,462485,17287.0
65315,2.19,42,366596,50988.0
65350,2.955,11,27664,113916.0
65352,2.5,7,52880,29741.0
65357,3.735,34,373747,29262.0
65359,2.655,84,407384,9795.0
65370,2.833,3,207359,87790.0
65381,3.318,11,48339,26758.0
65400,1.767,30,101326,25528.0
65418,3.55,311,1152850,8942.0
65435,2.697,234,1107365,13690.0
65465,3.267,313,1046947,16409.0
65468,3.0,3,42372,113921.0
65514,3.944,2940,1220719,14756.0
65518,2.294,17,89060,27244.0
65521,2.214,21,97534,35945.0
65538,3.318,11,379053,54406.0
65552,2.518,83,238552,10596.0
65556,3.5,3,44573,60547.0
65558,3.2,5,1157604,368955.0
65567,2.996,233,449487,13944.0
65577,2.993,483,420238,10199.0
65585,2.904,1071,901476,10521.0
65588,3.515,101,447166,26235.0
65596,3.687,361,1259014,13635.0
65601,2.566,301,1179891,14435.0
65603,2.971,17,419515,21966.0
65612,3.647,200,92732,52886.0
65614,2.778,9,50549,37373.0
65621,3.333,3,850307,170094.0
65629,3.5,1,263366,260528.0
65631,3.272,101,850253,13177.0
65633,3.1,5,1294164,34696.0
65642,3.745,1351,480669,14139.0
65651,2.7,15,1135493,16999.0
65660,3.661,56,487419,8280.0
65665,3.212,33,243951,125705.0
65667,2.971,17,350002,36746.0
65669,3.455,11,426173,36402.0
65672,3.244,39,464029,317.0
65682,3.342,2237,834001,12437.0
65685,3.134,734,494238,2309.0
65696,3.0,2,49286,86363.0
65698,3.5,3,40082,60542.0
65702,3.0,8,183997,162865.0
65709,3.526,58,844761,47658.0
65729,4.0,1,1038915,14076.0
65731,2.66,72,818165,13942.0
65738,1.979,70,105251,18543.0
65740,2.058,60,110982,21029.0
65762,3.167,3,21408,50307.0
65764,3.762,21,118852,49511.0
65770,3.433,15,772200,27440.0
65772,3.0,113,464041,13825.0
65780,3.167,3,68912,250093.0
65796,3.561,49,80772,15227.0
65802,2.354,1220,1114740,14560.0
65810,3.224,210,472198,14410.0
65813,2.462,299,1139668,13788.0
65817,2.575,93,988849,13429.0
65845,2.987,38,822868,14871.0
65866,3.45,10,39029,35077.0
65868,3.249,363,963194,14353.0
65878,3.357,7,287140,27447.0
65882,3.153,436,815245,14254.0
65894,3.283,53,792986,16137.0
65899,3.345,97,106188,17803.0
65907,1.583,12,441627,101838.0
65909,3.0,2,319821,214436.0
65930,1.167,3,22681,80193.0
65932,2.3,5,62742,169869.0
65935,3.107,14,969307,56816.0
65939,3.373,106,133906,38205.0
65974,2.833,12,1139618,168261.0
65982,3.31,656,462465,10529.0
65984,2.75,8,24873,75880.0
65986,3.6,5,42279,160783.0
66006,3.167,3,46757,62753.0
66008,4.5,1,181002,417285.0
66015,3.25,40,1092082,14582.0
66019,3.847,36,70136,46595.0
66025,2.722,18,393329,50318.0
66036,1.5,2,139745,253116.0
66051,3.1,5,51393,94533.0
66053,3.0,16,46791,44052.0
66057,2.0,1,151301,602262.0
66059,2.953,32,200299,63938.0
66066,2.216,141,1053859,1977.0
66068,3.795,22,113421,46725.0
66090,3.392,514,1020530,13510.0
66092,3.618,34,115398,15554.0
66097,3.719,6530,327597,14836.0
66105,2.957,23,67630,48350.0
66118,3.881,21,58481,97915.0
66130,3.522,290,1183252,15003.0
66140,2.8,35,844666,141971.0
66152,2.722,54,92074,24194.0
66156,3.275,120,961728,14851.0
66171,3.214,1449,465580,13455.0
66198,3.201,869,963178,4959.0
66200,3.385,292,1103275,10362.0
66203,3.251,2182,1001508,10184.0
66234,2.974,39,805576,16170.0
66246,2.512,41,70860,36764.0
66250,3.0,1,38392,111459.0
66252,3.469,16,38395,37309.0
66268,2.0,1,119865,131729.0
66279,3.739,69,65867,52105.0
66282,3.3,5,43408,60539.0
66284,3.222,9,3643,28196.0
66289,3.38,25,100623,1560.0
66295,3.538,13,1263736,85394.0
66304,2.649,212,785006,15189.0
66306,2.0,2,69951,133328.0
66310,3.019,131,814685,13492.0
66317,3.537,94,240425,70089.0
66320,3.324,68,492931,4832.0
66323,3.5,16,114626,135938.0
66330,3.212,78,961108,7353.0
66335,3.397,247,1265998,14711.0
66337,3.312,32,412596,52512.0
66339,3.549,41,63198,98193.0
66344,2.765,17,67327,49600.0
66352,3.7,10,825241,24171.0
66365,3.029,68,90192,5677.0
66369,3.025,20,68916,44618.0
66371,3.993,1012,1069238,16804.0
66385,3.508,181,1019454,25405.0
66389,4.125,4,808148,73953.0
66427,2.968,216,489235,1961.0
66437,3.417,6,489225,15148.0
66440,3.889,9,120028,54838.0
66491,2.5,1,173957,171840.0
66503,2.423,13,1320355,68190.0
66506,2.722,36,991167,14204.0
66509,3.091,1453,1201167,20829.0
66511,3.34,81,1213019,30508.0
66537,3.056,9,490377,13639.0
66539,3.375,4,79153,47561.0
66544,3.553,104,208629,18884.0
66547,3.526,98,49010,26036.0
66549,2.389,9,119211,434306.0
66553,3.833,3,414510,157909.0
66579,2.688,8,831916,21851.0
66584,2.531,16,1014801,17314.0
66590,3.375,4,48056,94405.0
66592,3.3,10,756206,110761.0
66596,3.351,124,1237838,38087.0
66618,3.694,31,439884,29363.0
66620,3.0,2,51688,79331.0
